annee,mois,Région,Classe d'âge,Taux de passages aux urgences pour grippe,Taux d'hospitalisations après passages aux urgences pour grippe,Taux d'actes médicaux SOS médecins pour grippe
2020,3,Provence-Alpes-Côte d'Azur,Tous âges,2001.299348266,1108.089762102,7446.734495684
2020,3,Réunion,00-04 ans,868.067393346,714.28571428,
2020,3,Réunion,05-14 ans,737.8093388320001,0.0,
2020,3,Réunion,15-64 ans,292.37506161799996,260.00468899400005,
2020,3,Réunion,65 ans ou plus,92.68991877599998,0.0,
2020,3,Réunion,Tous âges,378.41850916000004,212.01405093600002,
2020,3,Île-de-France,00-04 ans,2489.986428904,899.3714607039999,3477.156063866
2020,3,Île-de-France,05-14 ans,1889.807779752,613.2300188900001,5553.119951798
2020,3,Île-de-France,15-64 ans,2180.9734875120002,1154.1826400579998,7114.144655156
2020,3,Île-de-France,65 ans ou plus,822.9835806020001,778.9960927340001,2703.939843284
2020,3,Île-de-France,Tous âges,1999.1462224939999,975.4111346080001,5838.992079958
2020,4,Auvergne et Rhône-Alpes,00-04 ans,68.0126050335,0.0,366.093952655
2020,4,Auvergne et Rhône-Alpes,05-14 ans,133.71077037925,271.164021165,341.13199842250003
2020,4,Auvergne et Rhône-Alpes,15-64 ans,84.519081466,146.23252742675,375.4583988525
2020,4,Auvergne et Rhône-Alpes,65 ans ou plus,40.883536353500006,41.886823862,314.257188601
2020,4,Auvergne et Rhône-Alpes,Tous âges,74.85455146425,88.21421334125,354.5021961
2020,4,Bourgogne et Franche-Comté,00-04 ans,0.0,0.0,0.0
2020,4,Bourgogne et Franche-Comté,05-14 ans,95.7854406125,0.0,0.0
2020,4,Bourgogne et Franche-Comté,15-64 ans,143.26872488775,162.0511973325,230.6093987925
2020,4,Bourgogne et Franche-Comté,65 ans ou plus,74.83541272425,83.00545164725,285.7883184975
2020,4,Bourgogne et Franche-Comté,Tous âges,111.18184389000001,110.93071682975,205.9435139525
2020,4,Bretagne,00-04 ans,0.0,0.0,323.50379495
2020,4,Bretagne,05-14 ans,107.1428571425,0.0,713.1975458075
2020,4,Bretagne,15-64 ans,22.57253403525,0.0,917.2658458675
2020,4,Bretagne,65 ans ou plus,0.0,0.0,275.202010415
2020,4,Bretagne,Tous âges,20.663907406,0.0,697.2412217525
2020,4,Centre-Val de Loire,00-04 ans,0.0,0.0,0.0
2020,4,Centre-Val de Loire,05-14 ans,95.66697707,0.0,0.0
2020,4,Centre-Val de Loire,15-64 ans,182.9869786,312.3798042425,153.37953851
2020,4,Centre-Val de Loire,65 ans ou plus,105.44581348425,100.36122729499999,0.0
2020,4,Centre-Val de Loire,Tous âges,139.70344140925,171.83377575375,106.5864188275
2020,4,Corse,00-04 ans,0.0,0.0,0.0
2020,4,Corse,05-14 ans,0.0,0.0,0.0
2020,4,Corse,15-64 ans,87.32914194,100.8064516125,533.1813576475
2020,4,Corse,65 ans ou plus,161.29032258,297.619047625,0.0
2020,4,Corse,Tous âges,102.0890941625,178.218788655,325.6909796475
2020,4,Grand Est,00-04 ans,24.90039840625,0.0,155.841157455
2020,4,Grand Est,05-14 ans,77.3571895595,126.9035533,251.12612612750002
2020,4,Grand Est,15-64 ans,217.44472504225,157.7950100425,303.1096672975
2020,4,Grand Est,65 ans ou plus,54.25058137925,71.1927886305,60.60012397999999
2020,4,Grand Est,Tous âges,143.289979639,106.30978500249999,229.5178115225
2020,4,Guadeloupe,00-04 ans,308.6419753,0.0,
2020,4,Guadeloupe,05-14 ans,0.0,0.0,
2020,4,Guadeloupe,15-64 ans,78.3040812525,0.0,
2020,4,Guadeloupe,65 ans ou plus,0.0,0.0,
2020,4,Guadeloupe,Tous âges,75.44365257875,0.0,
2020,4,Guyane,00-04 ans,652.17391305,0.0,
2020,4,Guyane,05-14 ans,534.8496790874999,0.0,
2020,4,Guyane,15-64 ans,240.0510890175,0.0,
2020,4,Guyane,65 ans ou plus,0.0,0.0,
2020,4,Guyane,Tous âges,296.098144155,0.0,
2020,4,Hauts-de-France,00-04 ans,18.79699248125,0.0,0.0
2020,4,Hauts-de-France,05-14 ans,45.196397032250005,0.0,80.38585209
2020,4,Hauts-de-France,15-64 ans,192.00680687325,67.50382883325,266.1561064325
2020,4,Hauts-de-France,65 ans ou plus,103.4140205595,163.9577906875,51.2295081975
2020,4,Hauts-de-France,Tous âges,142.44542090775,109.385001528,190.7334405475
2020,4,Martinique,00-04 ans,,,0.0
2020,4,Martinique,05-14 ans,,,0.0
2020,4,Martinique,15-64 ans,,,151.207381835
2020,4,Martinique,65 ans ou plus,,,0.0
2020,4,Martinique,Tous âges,,,77.8987787975
2020,4,Mayotte,00-04 ans,0.0,0.0,
2020,4,Mayotte,05-14 ans,0.0,0.0,
2020,4,Mayotte,15-64 ans,103.734439835,0.0,
2020,4,Mayotte,65 ans ou plus,0.0,0.0,
2020,4,Mayotte,Tous âges,71.530758225,0.0,
2020,4,Normandie,00-04 ans,0.0,0.0,0.0
2020,4,Normandie,05-14 ans,76.017514065,0.0,0.0
2020,4,Normandie,15-64 ans,169.89372455975,169.9500554925,78.17995659925
2020,4,Normandie,65 ans ou plus,67.47596857175,101.7901405675,0.0
2020,4,Normandie,Tous âges,119.215420556,122.3435697405,49.40064560175
2020,4,Nouvelle Aquitaine,00-04 ans,275.2143183,0.0,96.899224805
2020,4,Nouvelle Aquitaine,05-14 ans,91.2056830145,0.0,287.613872985
2020,4,Nouvelle Aquitaine,15-64 ans,55.28377881825,32.606704755500004,420.0153509175
2020,4,Nouvelle Aquitaine,65 ans ou plus,9.05846323325,15.782947743749999,114.23884854875
2020,4,Nouvelle Aquitaine,Tous âges,55.4982346935,21.67722055425,314.6026294325
2020,4,Occitanie,00-04 ans,0.0,0.0,338.07099024499996
2020,4,Occitanie,05-14 ans,51.51665890425,394.8500491625,0.0
2020,4,Occitanie,15-64 ans,378.6551506025,39.53996633575,125.63096995875
2020,4,Occitanie,65 ans ou plus,120.42587965899999,70.2654963625,0.0
2020,4,Occitanie,Tous âges,257.5268017225,63.969363653500004,109.71214108024999
2020,4,Pays de la Loire,00-04 ans,0.0,0.0,0.0
2020,4,Pays de la Loire,05-14 ans,0.0,0.0,0.0
2020,4,Pays de la Loire,15-64 ans,89.94517173675,67.06019552175,101.06613180325
2020,4,Pays de la Loire,65 ans ou plus,42.02584479875,56.187767483749994,38.4024577575
2020,4,Pays de la Loire,Tous âges,60.85743537925,57.73172337675,68.78167443725
2020,4,Provence-Alpes-Côte d'Azur,00-04 ans,66.89703369975,0.0,573.227086085
2020,4,Provence-Alpes-Côte d'Azur,05-14 ans,50.150451355,168.91891892,307.35048078
2020,4,Provence-Alpes-Côte d'Azur,15-64 ans,294.246590865,130.21940364225,480.57681328750004
2020,4,Provence-Alpes-Côte d'Azur,65 ans ou plus,121.26546227,152.1172051585,213.51411233475
2020,4,Provence-Alpes-Côte d'Azur,Tous âges,211.99145050250002,137.92041257699998,405.7250361925
2020,4,Réunion,00-04 ans,311.67469317999996,1324.041811825,
2020,4,Réunion,05-14 ans,336.70415382,0.0,
2020,4,Réunion,15-64 ans,125.1085949775,179.015837105,
2020,4,Réunion,65 ans ou plus,194.988563605,382.264351525,
2020,4,Réunion,Tous âges,169.74140372349999,295.02986686500003,
2020,4,Île-de-France,00-04 ans,524.6343012775001,80.9061488675,118.1247692875
2020,4,Île-de-France,05-14 ans,425.3455625175,99.601593625,170.07337526
2020,4,Île-de-France,15-64 ans,250.81817383,159.444775759,237.800287195
2020,4,Île-de-France,65 ans ou plus,126.860187127,151.83184387774998,108.1133000325
2020,4,Île-de-France,Tous âges,258.81226994,150.0220457335,186.56795463725
2020,5,Auvergne et Rhône-Alpes,00-04 ans,49.82766102125,0.0,258.8572778425
2020,5,Auvergne et Rhône-Alpes,05-14 ans,30.5118341805,0.0,462.4291217275
2020,5,Auvergne et Rhône-Alpes,15-64 ans,23.94705904125,10.407993339,270.03761963750003
2020,5,Auvergne et Rhône-Alpes,65 ans ou plus,22.23430930125,38.822397512,87.9231971795
2020,5,Auvergne et Rhône-Alpes,Tous âges,25.94224253325,24.670650381,236.63461005250002
2020,5,Bourgogne et Franche-Comté,00-04 ans,0.0,0.0,0.0
2020,5,Bourgogne et Franche-Comté,05-14 ans,76.9576319275,0.0,0.0
2020,5,Bourgogne et Franche-Comté,15-64 ans,56.9946848475,20.72968490875,178.5382273175
2020,5,Bourgogne et Franche-Comté,65 ans ou plus,29.185000128749998,44.2692969795,0.0
2020,5,Bourgogne et Franche-Comté,Tous âges,45.7680488215,33.04193633725,115.1066945535
2020,5,Bretagne,00-04 ans,0.0,0.0,0.0
2020,5,Bretagne,05-14 ans,0.0,0.0,0.0
2020,5,Bretagne,15-64 ans,18.02385652825,24.8756218905,135.095489075
2020,5,Bretagne,65 ans ou plus,7.98466943475,16.29726206,46.040515655
2020,5,Bretagne,Tous âges,11.989675798224999,18.287437469750003,92.8718024875
2020,5,Centre-Val de Loire,00-04 ans,0.0,0.0,0.0
2020,5,Centre-Val de Loire,05-14 ans,0.0,0.0,0.0
2020,5,Centre-Val de Loire,15-64 ans,58.53966315975,0.0,219.2620273375
2020,5,Centre-Val de Loire,65 ans ou plus,29.036563442,0.0,83.3333333325
2020,5,Centre-Val de Loire,Tous âges,40.08811260175,0.0,164.8009852395
2020,5,Corse,00-04 ans,0.0,0.0,0.0
2020,5,Corse,05-14 ans,0.0,0.0,0.0
2020,5,Corse,15-64 ans,0.0,0.0,179.8561151075
2020,5,Corse,65 ans ou plus,70.2247191,0.0,0.0
2020,5,Corse,Tous âges,20.66115702475,0.0,113.122171945
2020,5,Grand Est,00-04 ans,17.30103806225,0.0,0.0
2020,5,Grand Est,05-14 ans,19.95211492425,0.0,258.64512471499995
2020,5,Grand Est,15-64 ans,46.6243451125,29.052876235,54.73218643825
2020,5,Grand Est,65 ans ou plus,4.96228662175,9.64134207475,0.0
2020,5,Grand Est,Tous âges,29.94188018565,16.381520306749998,52.72721644125
2020,5,Guadeloupe,00-04 ans,0.0,0.0,
2020,5,Guadeloupe,05-14 ans,0.0,0.0,
2020,5,Guadeloupe,15-64 ans,0.0,0.0,
2020,5,Guadeloupe,65 ans ou plus,0.0,0.0,
2020,5,Guadeloupe,Tous âges,0.0,0.0,
2020,5,Guyane,00-04 ans,162.3376623375,0.0,
2020,5,Guyane,05-14 ans,0.0,0.0,
2020,5,Guyane,15-64 ans,0.0,0.0,
2020,5,Guyane,65 ans ou plus,0.0,0.0,
2020,5,Guyane,Tous âges,19.95211492425,0.0,
2020,5,Hauts-de-France,00-04 ans,0.0,0.0,0.0
2020,5,Hauts-de-France,05-14 ans,41.345093715,0.0,73.31378299
2020,5,Hauts-de-France,15-64 ans,42.25398447675,59.3666906165,100.3252176155
2020,5,Hauts-de-France,65 ans ou plus,61.599451329000004,70.0119118615,91.4382382325
2020,5,Hauts-de-France,Tous âges,43.559805456499994,59.63753606725,84.71877992925
2020,5,Martinique,00-04 ans,,,0.0
2020,5,Martinique,05-14 ans,,,0.0
2020,5,Martinique,15-64 ans,,,80.1282051275
2020,5,Martinique,65 ans ou plus,,,0.0
2020,5,Martinique,Tous âges,,,41.2541254125
2020,5,Mayotte,00-04 ans,0.0,0.0,
2020,5,Mayotte,05-14 ans,0.0,0.0,
2020,5,Mayotte,15-64 ans,49.0196078425,0.0,
2020,5,Mayotte,65 ans ou plus,0.0,0.0,
2020,5,Mayotte,Tous âges,31.5258511975,0.0,
2020,5,Normandie,00-04 ans,26.0416666675,0.0,0.0
2020,5,Normandie,05-14 ans,40.788936335749995,0.0,0.0
2020,5,Normandie,15-64 ans,21.962285947,0.0,65.558825845
2020,5,Normandie,65 ans ou plus,39.1082082705,39.92404398875,54.4662309375
2020,5,Normandie,Tous âges,28.888951372675,21.96858578975,52.580694414999996
2020,5,Nouvelle Aquitaine,00-04 ans,59.70075357225,130.2083333325,133.0422074
2020,5,Nouvelle Aquitaine,05-14 ans,43.529852973,0.0,182.457068925
2020,5,Nouvelle Aquitaine,15-64 ans,25.769162682,29.3063218455,230.82690585675
2020,5,Nouvelle Aquitaine,65 ans ou plus,15.5993808425,21.827765868,33.3333333325
2020,5,Nouvelle Aquitaine,Tous âges,26.02548758975,27.346230008,173.16181842024997
2020,5,Occitanie,00-04 ans,131.6385705665,0.0,583.0005084575
2020,5,Occitanie,05-14 ans,18.4638109305,0.0,114.1552511425
2020,5,Occitanie,15-64 ans,197.0608988045,35.7406514275,239.13306099649998
2020,5,Occitanie,65 ans ou plus,101.02287841725,9.2421441775,49.9001996
2020,5,Occitanie,Tous âges,151.782825112,19.066549044,224.67633865675003
2020,5,Pays de la Loire,00-04 ans,0.0,0.0,0.0
2020,5,Pays de la Loire,05-14 ans,0.0,0.0,0.0
2020,5,Pays de la Loire,15-64 ans,18.12397551975,0.0,111.98346332475
2020,5,Pays de la Loire,65 ans ou plus,7.8100593565,0.0,0.0
2020,5,Pays de la Loire,Tous âges,12.085010252250001,0.0,65.704265391
2020,5,Provence-Alpes-Côte d'Azur,00-04 ans,0.0,0.0,611.81493234
2020,5,Provence-Alpes-Côte d'Azur,05-14 ans,47.1833603675,0.0,595.5952537075
2020,5,Provence-Alpes-Côte d'Azur,15-64 ans,54.6887159075,21.65731287925,519.406074505
2020,5,Provence-Alpes-Côte d'Azur,65 ans ou plus,13.52128893175,26.01681332825,220.8996971775
2020,5,Provence-Alpes-Côte d'Azur,Tous âges,38.54868997425,22.18902630375,444.802191975
2020,5,Réunion,00-04 ans,111.6071428575,0.0,
2020,5,Réunion,05-14 ans,0.0,0.0,
2020,5,Réunion,15-64 ans,15.39408867,56.9476082,
2020,5,Réunion,65 ans ou plus,0.0,0.0,
2020,5,Réunion,Tous âges,18.932966120750002,29.65599051,
2020,5,Île-de-France,00-04 ans,448.6019470775,0.0,36.3372093025
2020,5,Île-de-France,05-14 ans,177.66827325,75.987841945,88.297967755
2020,5,Île-de-France,15-64 ans,57.146620989750005,18.4162062615,139.1612868875
2020,5,Île-de-France,65 ans ou plus,28.104026349,26.128058165,14.72320376925
2020,5,Île-de-France,Tous âges,95.48774825025001,24.128072188,94.44667305125
2020,6,Auvergne et Rhône-Alpes,00-04 ans,23.460143937399998,0.0,278.225583576
2020,6,Auvergne et Rhône-Alpes,05-14 ans,23.7076718056,0.0,406.775231068
2020,6,Auvergne et Rhône-Alpes,15-64 ans,24.062030249,8.097165991999999,272.27285519400004
2020,6,Auvergne et Rhône-Alpes,65 ans ou plus,7.8851804316,0.0,56.93384223859999
2020,6,Auvergne et Rhône-Alpes,Tous âges,20.19758667282,3.1505986138,234.202581952
2020,6,Bourgogne et Franche-Comté,00-04 ans,0.0,0.0,0.0
2020,6,Bourgogne et Franche-Comté,05-14 ans,15.847860538800001,0.0,139.86013986
2020,6,Bourgogne et Franche-Comté,15-64 ans,35.987710261400004,47.3549428568,116.327632524
2020,6,Bourgogne et Franche-Comté,65 ans ou plus,10.6086073744,21.1472391198,0.0
2020,6,Bourgogne et Franche-Comté,Tous âges,24.866188297,30.013120476799998,87.353498598
2020,6,Bretagne,00-04 ans,25.974025974,0.0,276.293976792
2020,6,Bretagne,05-14 ans,0.0,0.0,0.0
2020,6,Bretagne,15-64 ans,14.272718488999999,36.405435308200005,224.9393090476
2020,6,Bretagne,65 ans ou plus,5.4333061668,0.0,0.0
2020,6,Bretagne,Tous âges,10.957884201959999,14.511194124,154.4601063058
2020,6,Centre-Val de Loire,00-04 ans,0.0,0.0,102.040816326
2020,6,Centre-Val de Loire,05-14 ans,0.0,0.0,0.0
2020,6,Centre-Val de Loire,15-64 ans,18.375662716599997,31.545741323999998,52.337829030600005
2020,6,Centre-Val de Loire,65 ans ou plus,7.243752263599999,0.0,0.0
2020,6,Centre-Val de Loire,Tous âges,12.42839583582,12.1138703816,45.8508807058
2020,6,Corse,00-04 ans,0.0,0.0,0.0
2020,6,Corse,05-14 ans,0.0,0.0,0.0
2020,6,Corse,15-64 ans,0.0,0.0,0.0
2020,6,Corse,65 ans ou plus,0.0,0.0,0.0
2020,6,Corse,Tous âges,0.0,0.0,0.0
2020,6,Grand Est,00-04 ans,11.1420612814,0.0,161.653820778
2020,6,Grand Est,05-14 ans,16.0642570282,0.0,0.0
2020,6,Grand Est,15-64 ans,11.7082287484,10.0351229302,170.5512087624
2020,6,Grand Est,65 ans ou plus,3.7313432836,0.0,22.675736962
2020,6,Grand Est,Tous âges,10.2978065514,3.9300451956000004,122.11215770660002
2020,6,Guadeloupe,00-04 ans,0.0,0.0,
2020,6,Guadeloupe,05-14 ans,0.0,0.0,
2020,6,Guadeloupe,15-64 ans,0.0,0.0,
2020,6,Guadeloupe,65 ans ou plus,0.0,0.0,
2020,6,Guadeloupe,Tous âges,0.0,0.0,
2020,6,Guyane,00-04 ans,139.86013986,0.0,
2020,6,Guyane,05-14 ans,0.0,0.0,
2020,6,Guyane,15-64 ans,21.097046413999998,0.0,
2020,6,Guyane,65 ans ou plus,158.73015873,0.0,
2020,6,Guyane,Tous âges,46.967959627999996,0.0,
2020,6,Hauts-de-France,00-04 ans,0.0,0.0,0.0
2020,6,Hauts-de-France,05-14 ans,43.2160046742,108.10810810800001,29.027576198000002
2020,6,Hauts-de-France,15-64 ans,34.379806346600006,65.0798210372,105.5699097452
2020,6,Hauts-de-France,65 ans ou plus,12.164858198000001,10.4931794334,0.0
2020,6,Hauts-de-France,Tous âges,27.613133367,38.816520638600004,72.83211315240001
2020,6,Martinique,00-04 ans,,,0.0
2020,6,Martinique,05-14 ans,,,0.0
2020,6,Martinique,15-64 ans,,,0.0
2020,6,Martinique,65 ans ou plus,,,0.0
2020,6,Martinique,Tous âges,,,0.0
2020,6,Mayotte,00-04 ans,0.0,0.0,
2020,6,Mayotte,05-14 ans,0.0,0.0,
2020,6,Mayotte,15-64 ans,42.194092827999995,0.0,
2020,6,Mayotte,65 ans ou plus,0.0,0.0,
2020,6,Mayotte,Tous âges,24.844720496,0.0,
2020,6,Normandie,00-04 ans,19.0839694656,0.0,256.219307764
2020,6,Normandie,05-14 ans,16.47446458,0.0,87.71929824600001
2020,6,Normandie,15-64 ans,33.294817386,0.0,156.496155802
2020,6,Normandie,65 ans ou plus,17.084235149,14.285714285800001,44.444444444
2020,6,Normandie,Tous âges,26.126049184740005,7.3421439059999996,141.5605826638
2020,6,Nouvelle Aquitaine,00-04 ans,151.0695808252,89.285714286,63.009389682000005
2020,6,Nouvelle Aquitaine,05-14 ans,75.5171320936,0.0,180.0686003
2020,6,Nouvelle Aquitaine,15-64 ans,8.9201166384,7.119971520199999,350.81232013600004
2020,6,Nouvelle Aquitaine,65 ans ou plus,10.8799184216,11.116005565399998,54.852302019
2020,6,Nouvelle Aquitaine,Tous âges,23.26021843732,11.6613812224,245.375290776
2020,6,Occitanie,00-04 ans,13.6054421768,0.0,1327.7995971100001
2020,6,Occitanie,05-14 ans,18.666809266199998,0.0,785.0273615640001
2020,6,Occitanie,15-64 ans,27.6766289846,17.8813194368,577.91328342
2020,6,Occitanie,65 ans ou plus,14.280865917399998,6.9881201956,39.525691699999996
2020,6,Occitanie,Tous âges,22.441065857199998,11.008108958400001,575.79397802
2020,6,Pays de la Loire,00-04 ans,0.0,0.0,0.0
2020,6,Pays de la Loire,05-14 ans,0.0,0.0,66.44518272399999
2020,6,Pays de la Loire,15-64 ans,23.798892266800003,0.0,155.17122868639999
2020,6,Pays de la Loire,65 ans ou plus,0.0,0.0,26.21231979
2020,6,Pays de la Loire,Tous âges,12.96029827452,0.0,102.04943417799998
2020,6,Provence-Alpes-Côte d'Azur,00-04 ans,0.0,0.0,186.43855915
2020,6,Provence-Alpes-Côte d'Azur,05-14 ans,44.451153449,0.0,389.884603182
2020,6,Provence-Alpes-Côte d'Azur,15-64 ans,24.4899444362,29.781559254399998,480.43769082599994
2020,6,Provence-Alpes-Côte d'Azur,65 ans ou plus,6.0477905686,12.5293549644,173.835746638
2020,6,Provence-Alpes-Côte d'Azur,Tous âges,19.540729581599997,18.737553843,365.810896496
2020,6,Réunion,00-04 ans,0.0,0.0,
2020,6,Réunion,05-14 ans,182.343234324,0.0,
2020,6,Réunion,15-64 ans,23.7299400598,0.0,
2020,6,Réunion,65 ans ou plus,34.246575342,0.0,
2020,6,Réunion,Tous âges,36.5078749838,0.0,
2020,6,Île-de-France,00-04 ans,124.04473085,62.695924764,0.0
2020,6,Île-de-France,05-14 ans,70.7708330464,0.0,118.135704914
2020,6,Île-de-France,15-64 ans,42.1013204104,19.846935375199998,210.323892608
2020,6,Île-de-France,65 ans ou plus,7.5528431118,12.944150211599998,60.318043577599994
2020,6,Île-de-France,Tous âges,46.412167074399996,17.927461013800002,145.09161446000002
2020,7,Auvergne et Rhône-Alpes,00-04 ans,26.0869565225,0.0,79.7858327475
2020,7,Auvergne et Rhône-Alpes,05-14 ans,52.51335999625,0.0,374.94140930000003
2020,7,Auvergne et Rhône-Alpes,15-64 ans,70.93602824275,20.058687551749998,334.4378666925
2020,7,Auvergne et Rhône-Alpes,65 ans ou plus,21.57830429325,30.71129954525,70.65130268875001
2020,7,Auvergne et Rhône-Alpes,Tous âges,54.366372426750004,23.568443207,252.2544895375
2020,7,Bourgogne et Franche-Comté,00-04 ans,24.7524752475,0.0,0.0
2020,7,Bourgogne et Franche-Comté,05-14 ans,19.069412662,0.0,117.9245283025
2020,7,Bourgogne et Franche-Comté,15-64 ans,50.997357034000004,19.88862370725,153.5215495175
2020,7,Bourgogne et Franche-Comté,65 ans ou plus,6.20655412125,13.77410468325,0.0
2020,7,Bourgogne et Franche-Comté,Tous âges,34.2812845215,15.23925632425,107.3358455175
2020,7,Bretagne,00-04 ans,20.52545156,0.0,362.08207682
2020,7,Bretagne,05-14 ans,0.0,0.0,196.737786025
2020,7,Bretagne,15-64 ans,22.4605655715,0.0,441.6379013875
2020,7,Bretagne,65 ans ou plus,0.0,0.0,153.06170248749999
2020,7,Bretagne,Tous âges,13.810426553775,0.0,349.00767519175
2020,7,Centre-Val de Loire,00-04 ans,0.0,0.0,0.0
2020,7,Centre-Val de Loire,05-14 ans,26.652452025,0.0,0.0
2020,7,Centre-Val de Loire,15-64 ans,45.49099766475,117.111632305,144.70680639775
2020,7,Centre-Val de Loire,65 ans ou plus,0.0,0.0,0.0
2020,7,Centre-Val de Loire,Tous âges,28.20285375825,44.60110809075,97.0613839635
2020,7,Corse,00-04 ans,0.0,0.0,0.0
2020,7,Corse,05-14 ans,0.0,0.0,0.0
2020,7,Corse,15-64 ans,58.275058275,0.0,132.275132275
2020,7,Corse,65 ans ou plus,43.6300174525,0.0,0.0
2020,7,Corse,Tous âges,45.92708349825,0.0,79.11392405
2020,7,Grand Est,00-04 ans,0.0,0.0,35.81661891
2020,7,Grand Est,05-14 ans,0.0,0.0,103.1282958525
2020,7,Grand Est,15-64 ans,17.63844517895,12.51877816725,65.89048599475001
2020,7,Grand Est,65 ans ou plus,0.0,0.0,31.2109862675
2020,7,Grand Est,Tous âges,9.98996273405,4.8412083655,59.768147898500004
2020,7,Guadeloupe,00-04 ans,0.0,0.0,
2020,7,Guadeloupe,05-14 ans,0.0,0.0,
2020,7,Guadeloupe,15-64 ans,0.0,0.0,
2020,7,Guadeloupe,65 ans ou plus,0.0,0.0,
2020,7,Guadeloupe,Tous âges,0.0,0.0,
2020,7,Guyane,00-04 ans,0.0,0.0,
2020,7,Guyane,05-14 ans,0.0,0.0,
2020,7,Guyane,15-64 ans,109.4091903725,378.7878788,
2020,7,Guyane,65 ans ou plus,0.0,0.0,
2020,7,Guyane,Tous âges,78.9265982625,252.525252525,
2020,7,Hauts-de-France,00-04 ans,11.45737855175,0.0,48.504680678
2020,7,Hauts-de-France,05-14 ans,56.033734219500005,295.096592665,68.98769830250001
2020,7,Hauts-de-France,15-64 ans,44.680730796,83.77733936175,173.614408905
2020,7,Hauts-de-France,65 ans ou plus,20.22627067025,12.99376299375,43.4027777775
2020,7,Hauts-de-France,Tous âges,37.20443572725,55.49322125575,128.73206313
